ETIQUETA (CLAVE DE INVENTARIO,DESCRIPCION,MARCA,MODELO,SERIE,TIPO,ESTADO FISICO,RESPONSABLE DEL AREA,DEPARTAMENTO:,OBSERVACIÓN  ,PISO,DIRECTOR,ADMINISTRADOR,FECHA DE INGRESO AL AREA
118550,IMPRESORA PARA PLANEACION ,,,,,B,DR. JOSE UVALDO REYES SERRANO,PLANEACION Y CONTROL TOMOTHERAPY,,TOMOTERAPIA,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
109711,SILLA EJECUTIVA CON DESCANSABRAZOS,,,,,B,DR. JOSE UVALDO REYES SERRANO,PLANEACION Y CONTROL TOMOTHERAPY,,TOMOTERAPIA,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
118559,CAMARA FOTOGRAFICA,,,,,B,DR. JOSE UVALDO REYES SERRANO,PLANEACION Y CONTROL TOMOTHERAPY,,TOMOTERAPIA,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
118552,UPS,TRIPP-LITE,SU1500RTXL2LLA,,,B,DR. JOSE UVALDO REYES SERRANO,PLANEACION Y CONTROL TOMOTHERAPY,,TOMOTERAPIA,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
118554,MESA DE TRABAJO DE PLANEACION,,,,,B,DR. JOSE UVALDO REYES SERRANO,PLANEACION Y CONTROL TOMOTHERAPY,,TOMOTERAPIA,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
118555,MESA DPARA IMPRESORA,,,,,B,DR. JOSE UVALDO REYES SERRANO,PLANEACION Y CONTROL TOMOTHERAPY,,TOMOTERAPIA,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
86494,SILLA SECRETARIAL CON DESCANSABRAZOS,,,,,B,DR. JOSE UVALDO REYES SERRANO,PLANEACION Y CONTROL TOMOTHERAPY,,TOMOTERAPIA,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
86497,EQUIPO DE COMPUTO PARA TOMOTHERAPY,ACCURAY,OPERATOR STATION 10313,13699M00006,,B,DR. JOSE UVALDO REYES SERRANO,PLANEACION Y CONTROL TOMOTHERAPY,,TOMOTERAPIA,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
86498,SISTEMA DE VOZ,BHL,NEIS-DU,1510514,,B,DR. JOSE UVALDO REYES SERRANO,PLANEACION Y CONTROL TOMOTHERAPY,,TOMOTERAPIA,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
86500,DVR,SAMSUNG,SRD 476D1,KJC66VZG30001EF,,B,DR. JOSE UVALDO REYES SERRANO,PLANEACION Y CONTROL TOMOTHERAPY,,TOMOTERAPIA,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
86501,MANDO DE CONTROL CIRCUITO CERRADO BUNKER,SAMSUNG,SPC-1010,C50F67WG20102YR,,B,DR. JOSE UVALDO REYES SERRANO,PLANEACION Y CONTROL TOMOTHERAPY,,TOMOTERAPIA,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
86502,SISTEMA DE AUDIO,PHILIPS,BTM1360Y85,,,B,DR. JOSE UVALDO REYES SERRANO,PLANEACION Y CONTROL TOMOTHERAPY,,TOMOTERAPIA,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
86504,UPS,POWERTRONIX,ISOLATION STATION,XIEMWFHN0E2,,B,DR. JOSE UVALDO REYES SERRANO,PLANEACION Y CONTROL TOMOTHERAPY,,TOMOTERAPIA,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
86494,SILLA SECRETARIAL CON DESCANSABRAZOS,,,,,B,DR. JOSE UVALDO REYES SERRANO,PLANEACION Y CONTROL TOMOTHERAPY,,TOMOTERAPIA,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
86506,ELECTROMETRO,TOMOELECTROMETER,90016,L152521,,B,DR. JOSE UVALDO REYES SERRANO,PLANEACION Y CONTROL TOMOTHERAPY,,TOMOTERAPIA,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
86510,LIBRERO PARED COLOR CAOBA,,,,,B,DR. JOSE UVALDO REYES SERRANO,PLANEACION Y CONTROL TOMOTHERAPY,,TOMOTERAPIA,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
86512,UPS,EATON,9390,,,B,DR. JOSE UVALDO REYES SERRANO,PLANEACION Y CONTROL TOMOTHERAPY,,TOMOTERAPIA,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
86515,MINISPLIT,TRANE,4MXW4512A1000AA,,,B,DR. JOSE UVALDO REYES SERRANO,PLANEACION Y CONTROL TOMOTHERAPY,,TOMOTERAPIA,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
86520,MINISPLIT,TRANE,4MXW4512A1000AA,4J10150002473,,B,DR. JOSE UVALDO REYES SERRANO,PLANEACION Y CONTROL TOMOTHERAPY,,TOMOTERAPIA,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
86521,LIBRERO DE PARED COLOR CAOBA,,,,,B,DR. JOSE UVALDO REYES SERRANO,PLANEACION Y CONTROL TOMOTHERAPY,,TOMOTERAPIA,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
118556,MESA DE TRABAJO ,,,,,B,DR. JOSE UVALDO REYES SERRANO,PLANEACION Y CONTROL TOMOTHERAPY,,TOMOTERAPIA,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
118557,MESA DE TRABAJO,,,,,B,DR. JOSE UVALDO REYES SERRANO,PLANEACION Y CONTROL TOMOTHERAPY,,TOMOTERAPIA,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
118558,ESQUINERO DE MADERA,,,,,B,DR. JOSE UVALDO REYES SERRANO,PLANEACION Y CONTROL TOMOTHERAPY,,TOMOTERAPIA,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
PLCTRTT01,IMPRESORA NEGRA,EPSON,,,,B,DR. JOSE UVALDO REYES SERRANO,PLANEACION Y CONTROL TOMOTHERAPY,,TOMOTERAPIA,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
86536,IMPRESORA DOSIMETRIA,VIDAR SYSTEM,ADVANTAGE,363246,,B,DR. JOSE UVALDO REYES SERRANO,PLANEACION Y CONTROL TOMOTHERAPY,,TOMOTERAPIA,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
PLCTRTT02,LAPTOP,DELL,,,,B,DR. JOSE UVALDO REYES SERRANO,PLANEACION Y CONTROL TOMOTHERAPY,,TOMOTERAPIA,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
86543,SILLA NEGRA,,,,,B,DR. JOSE UVALDO REYES SERRANO,PLANEACION Y CONTROL TOMOTHERAPY,,TOMOTERAPIA,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
PLCTRTT03,SILLA SECRETARIAL CON DESCANSABRAZOS,,,,,B,DR. JOSE UVALDO REYES SERRANO,PLANEACION Y CONTROL TOMOTHERAPY,,TOMOTERAPIA,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
86535,PANTALLA NEGRA,ACCUSYNC,,,,B,DR. JOSE UVALDO REYES SERRANO,PLANEACION Y CONTROL TOMOTHERAPY,,TOMOTERAPIA,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
15254,EQUIPO DE COMPUTO,ACER,,,,B,DR. JOSE UVALDO REYES SERRANO,PLANEACION Y CONTROL TOMOTHERAPY,,TOMOTERAPIA,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
20337,REGULADOR DE VOLTAJE,TRIPP-LITE,,,,B,DR. JOSE UVALDO REYES SERRANO,PLANEACION Y CONTROL TOMOTHERAPY,,TOMOTERAPIA,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
9736,SILLA NEGRA,,,,,B,DR. JOSE UVALDO REYES SERRANO,PLANEACION Y CONTROL TOMOTHERAPY,,TOMOTERAPIA,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
PLCTRTT03,SILLA SECRETARIAL CON DESCANSABRAZOS,,,,,B,DR. JOSE UVALDO REYES SERRANO,PLANEACION Y CONTROL TOMOTHERAPY,,TOMOTERAPIA,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
PLCTRTT04,SILLA SECRETARIAL CON DESCANSABRAZOS,,,,,B,DR. JOSE UVALDO REYES SERRANO,PLANEACION Y CONTROL TOMOTHERAPY,,TOMOTERAPIA,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
1016,SILLA SECRETARIAL CON DESCANSABRAZOS,,,,,B,DR. JOSE UVALDO REYES SERRANO,PLANEACION Y CONTROL TOMOTHERAPY,,TOMOTERAPIA,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
PLCTRTT05,UPS,EATON,,,,B,DR. JOSE UVALDO REYES SERRANO,PLANEACION Y CONTROL TOMOTHERAPY,,TOMOTERAPIA,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
113273,BOTE PARA BASURA,,,,,B,DR. JOSE UVALDO REYES SERRANO,CONTROL TOMOGRAFIA,,TOMOTERAPIA,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
86538,IMPRESORA DE IMAGEN RX,CARESTREAM,DRYVIEWS 5700 LASER IMAGE,13B2X100601300U,,B,DR. JOSE UVALDO REYES SERRANO,CONTROL TOMOGRAFIA,,TOMOTERAPIA,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
86539,UPS,TRIPP-LITE,SU1500RTXL2LLA,AGPS5194,,B,DR. JOSE UVALDO REYES SERRANO,CONTROL TOMOGRAFIA,,TOMOTERAPIA,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
86540,EQUIPO DE COMPUTO PARA TOMOGRAFO,,,,,B,DR. JOSE UVALDO REYES SERRANO,CONTROL TOMOGRAFIA,,TOMOTERAPIA,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
86541,SWITCH DE COMUNICACIÓN TOMOGRAFO,CISCO,,,,B,DR. JOSE UVALDO REYES SERRANO,CONTROL TOMOGRAFIA,,TOMOTERAPIA,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
86542,ESCRITORIO MADERA CUBIERTA BLANCA,,,,,B,DR. JOSE UVALDO REYES SERRANO,CONTROL TOMOGRAFIA,,TOMOTERAPIA,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
86544,ESCRITORIO METAL CUBIERTA BLANCA,,,,,B,DR. JOSE UVALDO REYES SERRANO,CONTROL TOMOGRAFIA,,TOMOTERAPIA,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
86545,MINISPLIT,TRANE,4MXW4512A1000AA,4JD8450000523,,B,DR. JOSE UVALDO REYES SERRANO,CONTROL TOMOGRAFIA,,TOMOTERAPIA,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
86493,SILLA SECRETARIAL,,,,,B,DR. JOSE UVALDO REYES SERRANO,CONTROL TOMOGRAFIA,,TOMOTERAPIA,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
86532,ARCHIVERO,,,,,B,DR. JOSE UVALDO REYES SERRANO,CONTROL TOMOGRAFIA,,TOMOTERAPIA,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
CTRTG01,EQUIPO DE COMPUTO WORKSTATION PINNACLE,PHILIPS,,,,B,DR. JOSE UVALDO REYES SERRANO,CONTROL TOMOGRAFIA,,TOMOTERAPIA,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
CTRTG02,EQUIPO DE COMPUTO WORKSTATAION TOMOGRAFO,SIEMENS,,,,B,DR. JOSE UVALDO REYES SERRANO,CONTROL TOMOGRAFIA,,TOMOTERAPIA,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
28334,REGULADOR DE VOLTAJE,,,,,B,DR. JOSE UVALDO REYES SERRANO,CONTROL TOMOGRAFIA,,TOMOTERAPIA,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
115258,EQUIPO DE COMPUTO,ACER,ASPIRE AXC-703,MT0CAN0015180FD1A8520,,B,DR. JOSE UVALDO REYES SERRANO,RECEPCION,,TOMOTERAPIA,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
113365,BOTE PARA BASURA,,,,,B,DR. JOSE UVALDO REYES SERRANO,RECEPCION,,TOMOTERAPIA,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
118560,MUEBLE DE MADERA RECEPCION,,,,,B,DR. JOSE UVALDO REYES SERRANO,RECEPCION,,TOMOTERAPIA,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
86273,SILLA METALICA 3 PLAZAS,,,,,B,DR. JOSE UVALDO REYES SERRANO,RECEPCION,,TOMOTERAPIA,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
109773,SILLA NEGRA CON DESCANSA BRAZOS,,,,,B,DR. JOSE UVALDO REYES SERRANO,RECEPCION,,TOMOTERAPIA,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
11560,SILLA VERDE CON DESCANSABRAZOS,,,,,B,DR. JOSE UVALDO REYES SERRANO,RECEPCION,,TOMOTERAPIA,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
115264,IMPRESORA,HP,,,,B,DR. JOSE UVALDO REYES SERRANO,RECEPCION,,TOMOTERAPIA,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
13342,BOTE PARA BASURA,,,,,B,DR. JOSE UVALDO REYES SERRANO,RECEPCION,,TOMOTERAPIA,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
109580,SILLA METALICA 3 PLAZAS,,,,,B,DR. JOSE UVALDO REYES SERRANO,RECEPCION,,TOMOTERAPIA,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
109608,SILLA METALICA 3 PLAZAS,,,,,B,DR. JOSE UVALDO REYES SERRANO,RECEPCION,,TOMOTERAPIA,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
109507,SILLA METALICA 3 PLAZAS,,,,,B,DR. JOSE UVALDO REYES SERRANO,RECEPCION,,TOMOTERAPIA,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
109555,SILLA METALICA 3 PLAZAS,,,,,B,DR. JOSE UVALDO REYES SERRANO,RECEPCION,,TOMOTERAPIA,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
109458,SILLA METALICA 3 PLAZAS,,,,,B,DR. JOSE UVALDO REYES SERRANO,RECEPCION,,TOMOTERAPIA,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
86483,TELEVISION,SAMSUNG,,,,B,DR. JOSE UVALDO REYES SERRANO,RECEPCION,,TOMOTERAPIA,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
86484,TELEVISION,SAMSUNG,,,,B,DR. JOSE UVALDO REYES SERRANO,RECEPCION,,TOMOTERAPIA,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
86485,TELEVISION,SAMSUNG,,,,B,DR. JOSE UVALDO REYES SERRANO,RECEPCION,,TOMOTERAPIA,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
86486,REPRODUCTOR DVD,SONY,BDP-S1200,111949C,,B,DR. JOSE UVALDO REYES SERRANO,RECEPCION,,TOMOTERAPIA,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
86487,SISTEMA DE VOCEO,INTER M,MA-2120,16400015,,B,DR. JOSE UVALDO REYES SERRANO,RECEPCION,,TOMOTERAPIA,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
113321,BOTE PARA BASURA,,,,,B,DR. JOSE UVALDO REYES SERRANO,BAÑOS RECEPCION,,TOMOTERAPIA,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
113264,BOTE PARA BASURA,,,,,B,DR. JOSE UVALDO REYES SERRANO,BAÑOS RECEPCION,,TOMOTERAPIA,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
113312,BOTE PARA BASURA,,,,,B,DR. JOSE UVALDO REYES SERRANO,BAÑOS RECEPCION,,TOMOTERAPIA,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
86573,LIBRERO 5 ENTREPAÑOS,,,,,B,DR. JOSE UVALDO REYES SERRANO,VESTIDOR BRAQUITERAPIA,,TOMOTERAPIA,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
86253,CAJONERA 4 CAJONES,,,,,B,DR. JOSE UVALDO REYES SERRANO,VESTIDOR BRAQUITERAPIA,,TOMOTERAPIA,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
28998,ESTUCHE DE DIAGNOSTICO,,,,,B,DR. JOSE UVALDO REYES SERRANO,VESTIDOR BRAQUITERAPIA,,TOMOTERAPIA,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
VSBQ01,SILLA NEGRA CON DESCANSABRAZOS,,,,,B,DR. JOSE UVALDO REYES SERRANO,VESTIDOR BRAQUITERAPIA,,TOMOTERAPIA,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
78726,ROPERO 4 CAJO0NES 2 PUERTAS,,,,,B,DR. JOSE UVALDO REYES SERRANO,VESTIDOR BRAQUITERAPIA,,TOMOTERAPIA,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
VSBQ02,GAVETA DOS PUERTAS GRIS,,,,,B,DR. JOSE UVALDO REYES SERRANO,VESTIDOR BRAQUITERAPIA,,TOMOTERAPIA,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
15252,BOTE PARA ROPA SUCIA,,,,,B,DR. JOSE UVALDO REYES SERRANO,VESTIDOR TOMOTERAPIA,,TOMOTERAPIA,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
86575,TABURETE,,,,,B,DR. JOSE UVALDO REYES SERRANO,VESTIDOR TOMOTERAPIA,,TOMOTERAPIA,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
13316,BOTE PARA BASURA,,,,,B,DR. JOSE UVALDO REYES SERRANO,VESTIDOR TOMOTERAPIA,,TOMOTERAPIA,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
VSTT01,PENTAPIE,,,,,B,DR. JOSE UVALDO REYES SERRANO,VESTIDOR TOMOTERAPIA,,TOMOTERAPIA,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
11616,MESA DE MAYO,,,,,B,DR. JOSE UVALDO REYES SERRANO,VESTIDOR TOMOTERAPIA,,TOMOTERAPIA,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
86569,TABURETE,,,,,B,DR. JOSE UVALDO REYES SERRANO,VESTIDOR TOMOTERAPIA,,TOMOTERAPIA,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
86554,LIBRERO 7 PELDAÑOS,,,,,B,DR. JOSE UVALDO REYES SERRANO,TOMOTERAPIA,,TOMOTERAPIA,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
86555,CAJON COLOR CAOBA,,,,,B,DR. JOSE UVALDO REYES SERRANO,TOMOTERAPIA,,TOMOTERAPIA,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
86556,CAJON DE MADERA COLOR ROBLE,,,,,B,DR. JOSE UVALDO REYES SERRANO,TOMOTERAPIA,,TOMOTERAPIA,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
86557,CAJON DE MADERA COLOR ROBLE,,,,,B,DR. JOSE UVALDO REYES SERRANO,TOMOTERAPIA,,TOMOTERAPIA,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
86562,CAJON DE MADERA COLOR ROBLE,,,,,B,DR. JOSE UVALDO REYES SERRANO,TOMOTERAPIA,,TOMOTERAPIA,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
86564,CAJON DE MADERA COLOR ROBLE,,,,,B,DR. JOSE UVALDO REYES SERRANO,TOMOTERAPIA,,TOMOTERAPIA,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
86558,UPS,ACCURAY,TOMOTHERAPY,110564,,B,DR. JOSE UVALDO REYES SERRANO,TOMOTERAPIA,,TOMOTERAPIA,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
86559,TOMOTHERAPY,ACCURAY,TOMOTHERAPY,,,B,DR. JOSE UVALDO REYES SERRANO,TOMOTERAPIA,,TOMOTERAPIA,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
86560,MESA PACIENTE TOMOTHERAPY,ACCURAY,TOMOTHERAPY,,,B,DR. JOSE UVALDO REYES SERRANO,TOMOTERAPIA,,TOMOTERAPIA,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
86561,LIBRERO 5 ENTREPAÑOS,,,,,B,DR. JOSE UVALDO REYES SERRANO,TOMOTERAPIA,,TOMOTERAPIA,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
13410,MESA,,,,,B,DR. JOSE UVALDO REYES SERRANO,TOMOTERAPIA,,TOMOTERAPIA,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
TT01,MAQUINA DE ANESTESIA,MINDRAY,WATP-EX30,DY56001904,,B,DR. JOSE UVALDO REYES SERRANO,TOMOTERAPIA,,TOMOTERAPIA,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
86552,MINISPLIT,TRANE,4MXW4512A1000AA,4J08450000910,,B,DR. JOSE UVALDO REYES SERRANO,CUARTO DE MAQUINAS TOMOGRAFO,,TOMOTERAPIA,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
86553,ESTACION DE TRABAJO TOMOGRAFO,,,,,B,DR. JOSE UVALDO REYES SERRANO,CUARTO DE MAQUINAS TOMOGRAFO,,TOMOTERAPIA,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
15290,MESA DE EXPLORACION,,,,,B,DR. JOSE UVALDO REYES SERRANO,VESTIDOR 1,,TOMOTERAPIA,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
VS1TT01,TABURETE,,,,,B,DR. JOSE UVALDO REYES SERRANO,VESTIDOR 1,,TOMOTERAPIA,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
113296,BOTE PARA BASURA,,,,,B,DR. JOSE UVALDO REYES SERRANO,VESTIDOR 1,,TOMOTERAPIA,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
86574,ARCHIVERO 2 REPISAS,,,,,B,DR. JOSE UVALDO REYES SERRANO,VESTIDOR 1,,TOMOTERAPIA,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
115065,ESCRITORIO,,,,,B,DR. JOSE UVALDO REYES SERRANO,CONTROL DE ENFERMERAS,,TOMOTERAPIA,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
113295,BOTE PARA BASURA,,,,,B,DR. JOSE UVALDO REYES SERRANO,CONTROL DE ENFERMERAS,,TOMOTERAPIA,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
110894,DESPACHADOR DE AGUA,KELVIN,KRFC,1304000248,,B,DR. JOSE UVALDO REYES SERRANO,CONTROL DE ENFERMERAS,,TOMOTERAPIA,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
86531,SILLON DOS PLAZAS,,,,,B,DR. JOSE UVALDO REYES SERRANO,CONTROL DE ENFERMERAS,,TOMOTERAPIA,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
CETT01,SILLA NEGRA CON DESCANSABRAZOS,,,,,B,DR. JOSE UVALDO REYES SERRANO,CONTROL DE ENFERMERAS,,TOMOTERAPIA,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
